pool_bech32,delegation_count,total_ada,median_ada,mean_ada,max_ada
pool1u32s3ry3vjhqwhcrqz7p5u35cvzrx4tvdwydgvq6qm8720qrg0s,6,118423.87,86.04,19737.31,117773.34
pool1u3d2q48xqdge5kejkctwehlcz40vwm65rc0jed974zc6vfd4clc,8,195280.43,2777.17,24410.05,168948.39
pool1u3despkvw4sqeq2fv9ufrh5dxacf8vm0aax00elkdeelymg7f38,4,1616.34,203.48,404.09,1209.38
pool1u3p6z3r2g5s7mazc0wmx8v0cyjjasusght53zm4kj436vs3u2th,12,21250.00,61.88,1770.83,11168.47
pool1u3v7s93f2d968a8kce6zgfmckfx56ly626jkml6jv7tgweplrn8,28,12096.96,13.56,432.03,3258.56
pool1u4708qd88n0ux2capce6gz6zcjvtwfsfpdu28h6kkh5yskg9eck,1,497.42,497.42,497.42,497.42
pool1u4sxd6x0qsy7evljt24vtnyhpxd098n609sfcmly6c096mr3jgq,592,9489356.68,29.05,16029.32,3714773.37
pool1u4u6jpf2verwtq2wjcrdr9ktnhgjpa7ag9qnnkfgqtxj2rh9d68,4,2752.69,375.53,688.17,2001.63
pool1u53apdhreh9fjmxtrctx3kezhjduc4m2f7cfd09yd7p6jkc6k2z,15,197902.79,4742.15,13193.52,65527.84
pool1u56s0gg8xn8uqyzefwd38napn8jmrjqaum446alm38sgj3248re,3,3361.29,7.65,1120.43,3351.02
pool1u5nyr9y7fz4znep9utncyvjrnd57p77yt9lm4fu89fawswz7guj,1,0.00,0.00,0.00,0.00
pool1u60gvu8qr69z4vx9wuqelxfhcuvjuxuvxyj9edf8rkmns0405ny,7,145471.45,5.47,20781.64,135553.86
pool1u6etszaexv9v4lrf8r5xtjk2rc8wqq9waq9akrn7l5az6tm6u7m,2,387.06,193.53,193.53,387.06
pool1u6kpt8hgqcm596kukj97ghefmxn8ks2cgwg8qqe0gtgscnufk5p,3757,42717701.61,140.09,11370.16,2877614.62
pool1u6r6439cne2ymaa2sn98c4l8wqkgcsg6pj3wr523j92f6744qcu,3,0.00,0.00,0.00,0.00
pool1u6rml05w6hpl3t3ft8zwng6quksexa97wsxgdpg5kj4f78hhv7h,2,2.56,1.28,1.28,2.56
pool1u7mqtde27swkarngjsn5mmw3sy20zavlafgqkmg8qv2n2nwga0l,1672,17276962.49,21.97,10333.11,7953380.86
pool1u7s8etmnm0y0ktls7kkvx2apnep5ercy7wwyljgw407yjzjastq,3,61.91,19.59,20.64,23.61
pool1u7zrgexnxsysctnnwljjjymr70he829fr5n3vefnv80guxr42dv,141,1112852.37,66.58,7892.57,151349.61
pool1u84yq2lvnay4p9kh4vx7nqfe6efzfehe5mvkw3hf4a89uhmpqgt,3,40993.03,10000.70,13664.34,30476.83
pool1u8f87frd3k6cy9lp4uk5faj53wfzh8smxjdpt8ua45f0x8s5v58,3,12556026.72,841.12,4185342.24,12555175.78
pool1u8yequt4vq3jhajeegc02r3msnne6krayxuzrypaz8jkq5v5pux,567,663701.26,6.94,1170.55,200700.93
pool1u99x2rr6trfznwakv0959llmxmtgc2nvanc067uugl3ejuvvnc8,4324,9518571.07,12.95,2201.33,2216691.71
pool1u9vgtxyupd36czsdvh3h9zr8eakdqesug8j6k2nw7nszy97z4m0,3,177.79,33.32,59.26,144.47
pool1ua0lx5ap5tj9f5l7tyjflp766ca5yu93djh5hqvm4e0kjgw5k7v,434,3460106.65,21.12,7972.60,802531.08
pool1ua5exfeju4jc95yy595cykjh4x46998g8hrrvw2v5h9k7987a44,2,35776350.21,17888175.11,17888175.11,35776348.69
pool1uae2f4eg8mhzuur43w9l8vpk4dur58w600x0cy2ef5angazhg3x,4,2559.14,261.94,639.78,2035.27
pool1uautzneywzapn03te7q3sd737xdfejgjlu4mdfjz7mweq92dugg,133,55872.81,4.18,420.10,19109.94
pool1uc4hd4qe0uf9dl9ajjxxyclvn6cxhhctfmzy82lsppwfq6a9hvd,1,0.00,0.00,0.00,0.00
pool1ucmm6rgdta0sw4qrcj3vml4wsr8pld495pptuypxg2uuvvlqest,8,20559.13,745.34,2569.89,8955.45
pool1uda4kkzqn52fuyrwuchjxykdly8vj46yv3rc2h4zp9raunz4sgl,1,97.62,97.62,97.62,97.62
pool1udkx9rmgzf08z7zz4p7ykpdqsdv5nf0w8uf38wrsdn5dzk9nq4g,140,6061114.18,17.46,43293.67,920676.61
pool1udr30lxsqa799lyl9haxf0wzg8qsz3xaf2gtpqf4n2s064jrvsj,29,59713.22,100.18,2059.08,27221.82
pool1udt98825znk9uslz4v05gh5cd3s5e4g0cd9c4gzhcfpd2j2xm2u,36,106813.77,180.51,2967.05,44566.57
pool1udv42vs52wg34268zkfsgtrzuvyskphfavaf3n8tmf4tugm7et0,4,536.84,98.91,134.21,339.02
pool1ue4ngerz28nkpstsr5p53qvl5ulq3jtmllj4my0d0n28yyrn4l4,52,11705369.94,1184.71,225103.27,10724020.51
pool1ufh42ppqnet625mqql2fkc79p3emuqsnmf6s6ugxygqa75xgc8c,6,55.52,2.21,9.25,47.83
pool1ufp38a9zwlvvrzcyxaxdrvav50nd7az5lyuzh4t0h3qp2gqamsx,921,12810677.88,434.78,13909.53,1783450.89
pool1ugwj76z4cx6sywscud8ntd2m9tg3gyesmnnl35qr2l5mu06pe3x,2,5897.24,2948.62,2948.62,5895.10
pool1uhdcmcn36vq8kk3207tqjwp90t0nwr49pc498wh5vxmgqyr78d5,4,470.15,0.00,117.54,470.15
pool1uhy50u9y76nd6z2xmzt3mta0yc7g3gdssef8lheyyg7zzymgzm8,2236,13424104.42,38.33,6003.62,928018.39
pool1uj0r26e5ymqgre7zxqsapl2stlh36fc8n6mvrcdzjn247u2cf5l,1,0.00,0.00,0.00,0.00
pool1uj4u73qgtprqre78q75fq2vkcrpfrcdreqcqkvn6u0m2k6nk2yp,26837,55045470.42,10.13,2051.10,1850310.02
pool1ujcu3myfg9wwvdyh2ks653954lamtufy3lefjs73jrr327q53j4,91,13788144.16,1.38,151518.07,7842830.30
pool1ujpy2536jz3x9gje5d5vuadzcpadl7pwrcsgq4laestu7mrs9hp,1,444.29,444.29,444.29,444.29
pool1uk2f28awascuhrhuwrp7x6y87x8ch33vwx8jtmrysp7l5ngq78j,6223,14369389.88,24.82,2309.08,982882.40
pool1ukeqarukv9gxwy9pt8jkr4qvad2yf87758g3xzemmvmtk8lrynp,5267,37182601.36,93.96,7059.54,3417752.95
pool1uklezq2zz38zldrjrgujqmvrnswfzmupakgfp5wzgln9zx8tcju,1,0.00,0.00,0.00,0.00
pool1ulx9ennungrtcucslrpz93cze5fddlg96h0wwj83p6fpsrvgz2v,123,722445.77,20.26,5873.54,367958.85
pool1umflj8hjq873fs9r6aq2zvgs88zrs5xjswn2znkdaehlz2eqy59,15,349255.16,1281.70,23283.68,182652.03
pool1umukx8qjyjuatw0zznvhc7ma06wl6pdc2ly50d7uv3svkkefjml,2,5.05,2.53,2.53,5.05
pool1up53z2kadt6l5xs359ckx477rpyvyg3favh25qrhqt2ujclpq3h,58,52383239.50,23.90,903159.30,10162863.30
pool1upa4pa4qmcgaps4uactx9eas44rfwk9h0rxgua3l4xnf6wevfkt,17,1473045.67,14150.51,86649.75,719622.04
pool1upx7l0yrsxt4l94t5xfckahj6m7pt5dpmnx6u60sjxmn5p5mezs,71,408589.16,109.93,5754.78,129715.35
pool1uq8l234306m76unyz8kuwnkvmtvazaks6vuvyx3a3khngavvcw0,915,5079699.34,24.63,5551.58,1501685.65
pool1ur2y44cgsyf9l40y4xdc7w3cwy88vgmj95deatatzqnqqhrfp7f,5,4575.87,17.64,915.17,3256.45
pool1ura3w5x8uy7mgzu0pd4kskap4hynt9zymt30h5macll4kuxpqnv,2,1.00,0.50,0.50,1.00
pool1urgvu6zk422j4xwtxa45lzpd6dm25msfthpkezr042secrtuwzc,5103,35097532.78,41.64,6877.82,2918394.05
pool1us8dkk3y8j00qq5kscxxklyzwt74jgav226s2rtgaqxek7h8vc8,78,431380.39,25.63,5530.52,248962.86
pool1usumnw5klscs76ycpmkgf5re5v8pul462g5mmzc0knxs5u04kag,5,3111.06,284.85,622.21,2051.13
pool1ut39vczq4h03vpzfcn7ssxa04qzkyj8nxu4nq4rfv0nsxz39c5y,15,266010.12,2194.34,17734.01,63944.82
pool1uthdnav2zc2hxpg2hyeyy545lnxtl8lqdcdqxjm0j8t5srmyvzj,338,37913766.93,40.29,112170.91,14321348.99
pool1utqhj9g53a5cwg7tyd8neky7jvjlgzuf470adc0e69cp5uuquzx,88,2025880.22,885.79,23021.37,594389.01
pool1uu35qfkmjyxwpm3pgptfgr0qga9j2fzkc0tsjplcx840x295xj9,59,1010478.33,285.44,17126.75,362463.52
pool1uu5ve3qdv7zxpmger77u0kw7pm8l4apmgr5xy6wspceayl05vsd,1,5.62,5.62,5.62,5.62
pool1uu65k00dp467qsszmqwl6udwnet3zszgx8n3kmn2aq84sae8ha9,545,2838674.73,82.99,5208.58,491794.42
pool1uup47u5lmet469pmaym077hvewcp30larj9ugap8580uya3rtuw,2,847.68,423.84,423.84,820.03
pool1uvv7r2zul9m2hm6jd56dygee9ddr7jnen5ysfy5z3xvez3m823z,2,931.56,465.78,465.78,904.19
pool1uwk437q9npu9yhsj5r3qdnkq6r47wvyfzjp0c52932esg5rgnkx,3,123.06,7.83,41.02,107.41
pool1ux4es4p8kfq3u4nax564ukcte2vzepsz68dkgg24k7l7xh5786v,3,12325.12,4229.91,4108.37,8020.46
pool1uy07qyf0gzzua2glqspyvyevwpe8tamajnqj6c7mjzy4v3m4kne,1,76329623.10,76329623.10,76329623.10,76329623.10
pool1uy2z02pn4lczk7p2plvnkzrmltxmqs2t04d9ghx5t0vw6e4t0qn,79,3375062.42,730.28,42722.31,965122.17
pool1uyfg8ysc2fpmx8aclq3u06xx5u9rete5kq68aysfdvxj5a5wcza,5,691.30,13.15,138.26,577.52
pool1uyqvgumuy8azzs4mal9hp89lkpqjgvy32s9ahq4aqwprs9357ud,1,0.00,0.00,0.00,0.00
pool1uyvyxt9k9g038h567x8halej4x87j7m4r4zyz9lhv4dcv83husk,2332,14415626.50,25.32,6181.66,1143034.48
pool1uzla0r73fvpnvxr07m98nfzlxcv3q26mkjz00cqjfh7uqsyjkju,204,10093636.02,130.71,49478.61,5121106.07
pool1v2dq9rex477rxqh7f8wwyprtc0qvxr3vvysvep7nj2qu68zdfaf,3,178.26,7.43,59.42,170.83
pool1v2u8x73efaa7vlc342jdd4pdvdp9vmmgacc97tty6cljxrtxpse,3,258.64,40.69,86.21,217.96
pool1v3avy78l7gvaemvgfmhsltydscukfew7kx3uz3sqx499wns07qz,31,2899.74,14.57,93.54,922.02
pool1v3rzrj25ak30dhuyrupkxeddttetxzh4cz9ccpjlfxuh6d85d58,44,79338.89,23.60,1803.16,32406.38
pool1v46kmtavsty57aql824069j2p6wxpcpk3j25veqauu54kynydty,5,1032.24,0.00,206.45,1032.24
pool1v46s6ak79m3mlv65pjh7ypvsp7n6cc62a723dpwmhtn8uy4pld5,2,22.42,11.21,11.21,22.42
pool1v4xevkf7fx08pzy7atsk59dds6p0sdyl6xmhwf4mh79x6l5p6kx,535,2723319.00,18.93,5090.32,826876.95
pool1v5g4rmkk0394q6swgfusgzjjzrv9ajy8qntgpuumegka5xhpgam,23,423220.78,1116.19,18400.90,150001.62
pool1v5jj7xumvk4engwvqrxt0kfhpdkucqvydmmlwwq2x76hz99affw,2,1008.64,504.32,504.32,1008.64
pool1v5u6wzakuc25q3zpx04t8gjz3rgu60wuxkv2mh5nga23xjkc86s,1455,38806195.39,47.18,26670.92,6587451.78
pool1v62c7d92xv6gyh4x9rhfpkwzlpw2ypxk92xvzavakg3xypatklv,42,74344208.22,60.95,1770100.20,72601064.89
pool1v6mdg9xm9a80js00zx53c6nagcw5m0m970nm4my4pkrlyxq707e,40,35047.90,7.36,876.20,30532.69
pool1v6xpvq7argftng40s80804eyf4m7as45292las40jw0nxte295m,5,163.76,9.93,32.75,106.00
pool1v7q3xsa9u4ezatnsunuyw8646fc3fsvjju9a5x3835d6uf09pe8,5,845.86,57.11,169.17,711.24
pool1v7v9248nczqdplztgn7fwf4x4sd59utl0rx4uj7wewslxruwplu,2,119.12,59.56,59.56,117.43
pool1v8cx78z8fqu4438vcmg20qlp4qujks8mrrlrcer6aa4f6eg9u2k,3,9665.38,4571.29,3221.79,4848.61
pool1v8gvy6tjp8x8wg5h4jw20p9up04lxgw0l0lgery9mz4h7h9x25n,52,91758.73,45.33,1764.59,47535.01
pool1v8h0h94vgnl54qx3jn0l0p3dya4tpjwcqqwmy0l74g0jxeavcwq,2,750.14,375.07,375.07,598.52
pool1v8lgn85mfvj0hhslfjz2u0nut43ahkhuzhfcm5aexjkewn8krle,1,0.00,0.00,0.00,0.00
pool1v8pu7txqydjmfhusgrfzvan4pragec3wu066cfmq2xpuvm2m8r5,3,1044.86,32.63,348.29,1010.41
pool1v8q93vtkf4vqqqus6ts772w8dr9h5tz99lnylfj40x3p7cutxx4,7,43936.65,72.75,6276.66,15522.31
pool1v96277f457qtwhuq3ma9yjlacq4mjw9h4j3jfy5rjgjru5lyxea,3,43945854.67,3233.48,14648618.22,43942611.37
pool1v99msed3jqh4fd2qyzdn0t2qfmh3mv2cnfweatl85mdhz6l0ewc,21,25261.16,24.92,1202.91,8362.40
pool1v9gqa6n4em4aly7ew2trvhgrath4mrsp9tyc290l638nvqs5aej,1,0.00,0.00,0.00,0.00
pool1v9z04yz8cs2dvnmvfp2fmuhfvs8w784x6w6r8ah9xanugdzlmg0,3,4429.04,351.57,1476.35,4041.79
pool1va0dv0map5dqhaj8pyc3rg0500drqs0m5smcxme6xghnc7ygmw8,3,491.32,2.87,163.77,488.44
pool1vafsg5t78rnx3qr3fv7ys9h50pnvxqhd4l8tj629l5zk7tc39ch,694,3149411.02,59.57,4538.06,1031230.66
pool1van29pcguetr6gwnyfwd2g4f68rt3vkgtvu9wjdj0xwpylngsdk,2,107.22,53.61,53.61,107.22
pool1vazy9q3064xgmqn7fxwgysyuqfvlxlcn7dfcn79ydcn3kw2xuvm,1,0.00,0.00,0.00,0.00
pool1vc8jhqtwjrjwsfk6a0enx47hd2ufg98c34ta6lvl0zv0uhpech9,177,1557484.24,16.64,8799.35,359204.83
pool1vc8jp7uagxgh8trzx7r260ndcydz89ges8sws05cyv7jj8q8gqs,852,38788840.21,105.55,45526.81,10963221.14
pool1vcc9lngr8g2j8xh0kgy84nne026adr5zmvwagkda99spy23993l,4,1500.60,0.00,375.15,1500.60
pool1vce30junxx06g2ha8ww02cqgy644yj69ehhg2x95qe7323zfznp,21,4250305.08,1708.31,202395.48,2507087.45
pool1vcmqgcykx4k3ngj2upkyhu424dsn85ansepz2xmdxg4mqw7w6ac,15,6269.25,0.00,417.95,4527.40
pool1vcwsfldh4gkzga4mc6p86y0vytkqfm9e2dy44hs00v34yeqnfaf,11,70074003.70,141.57,6370363.97,35010130.95
pool1vd3rfulk3x3k6mafusvrtnzysx9qkcgcks9an2alcpm55msk63g,2,38411.61,19205.80,19205.80,33997.78
pool1vd9a6q0jknarhwfyg7mspplrgsxf8zsna7yjr7crrtqdwftl7yw,1,502.62,502.62,502.62,502.62
pool1vdcu0y6ujrwmnv4u50j6upxkjug7cx7zsaynjvgkcm2ycmajelc,601,4233235.37,7.43,7043.65,1189938.96
pool1vddluuhcfrrflgmnczgzz472rc3g6h06hzz6hcv565nwcrelvma,1,57.47,57.47,57.47,57.47
pool1vdh6kxcqt9mxavyv80ggnec6jjwms44ms30rhle3lt266aj8jgh,502,26657847.30,84.72,53103.28,20501315.50
pool1vdly044nj2r3vnghwq4s0z0uragd307wnsnsj4usdh3fu8jx6nt,1,0.00,0.00,0.00,0.00
pool1vekz9v9ntugs7g3flpg2q3au8tp7205zsyl9kh03g72s7rz5hvm,3,3167.71,0.00,1055.90,3167.71
pool1vemm9tq77upd9m6wtu7edw8wtju3ymnuq9wz43cfn35qk26ddqq,11,1224.57,0.00,111.32,1125.05
pool1vev8z03vh7jwx3mfrgzrt9fltt97nupaxv8ffj4r5r8mgwts5ze,6129,57039465.32,33.93,9306.49,1559234.30
pool1vfayajkdc0gw876lax5va6ygpfpsd8kz73k4y977emm3clnxlm5,41,90034.29,55.72,2195.96,15084.55
pool1vflcm2fde9qyzcr0lkkv4httte3xep6sycasrtaxw6rt2me3vwp,27,1541205.18,624.14,57081.67,1006235.17
pool1vgfc8fqul93hf6fnl9n23czssgw6xyqx2yjn0lxqmcmvvc839th,2,1652.30,826.15,826.15,1487.91
pool1vgryztjlm0grah2g5gngd0vlmy4z3yrsm42h00hn967e5mqk4nq,1,197.43,197.43,197.43,197.43
pool1vh4y864hcq2r66ak37w4dsnkhnsfxaaacs0p5s4vj5676m6txwm,1489,9299140.96,38.58,6245.23,568276.85
pool1vhsjmemxqg3ktv4hwqc09cxhhg6td86n9p3qwg5t5y6xc4dcddp,2,0.00,0.00,0.00,0.00
pool1vhusc9c38uqkuspnecq6clcqadx86g8wpxfaadyxfwdrukh0kg0,1,2.95,2.95,2.95,2.95
pool1vhz87537anw4u0ruqsyuftyh7zxnrxptr4nnv0m6mjgeu8kp83z,1,33739.96,33739.96,33739.96,33739.96
pool1vhzjtcrcyzy5ld05mj8edy5at37x4g7du8uvvss037h26h8s8z5,68,600985.60,290.27,8838.02,151798.58
pool1vj08te6uceklte43cy6canq7te45qjmmm0dhewy0kvstyjmgqzt,1,8012.92,8012.92,8012.92,8012.92
pool1vjjrjt5ez7d7yh385vdxl83mxyg36as785cp5l50d6wsjqdavax,23,52806.46,33.54,2295.93,27591.56
pool1vkaycnf2sv8rxzv4nex8s2unnzahtjs8eht9ypua4takugjgaa0,1,540.70,540.70,540.70,540.70
pool1vkc0dvuf8rxrch87umfayacgglrh8f88ef0f64xrdue5u2xjwfm,594,61507243.73,110.37,103547.55,52341476.66
pool1vkngxunyagwen690yn36pa2v6jecyxgeavl9nva9dwzhu22fzt7,78,633843.63,6.68,8126.20,267688.82
pool1vl0hlf4jecm3rk0vcc9mtpu5us2cv7hzlz396cgs8crc5df43mn,14,79719.50,1.53,5694.25,70276.14
pool1vl46tq6mxq3f5c4m2e2x3jlruutweahnv5adkjy2sskyc3lc4ge,1,1.00,1.00,1.00,1.00
pool1vn0mxlvhm4l8pcft3jp5pxh4nhh89qevdg2xu6s6sdqvvs4ft28,3,1584055.86,494.85,528018.62,1583551.19
pool1vn4gsw8fdg85yh8urxs9t5ykyvap4uscewy08g2refxzxwztnga,2,970.92,485.46,485.46,953.30
pool1vnsfv2qpt5gxte9prupjey8kw7ap7t6c8lc02ks4s3gtqplhgd3,478,12227414.83,28.55,25580.37,1603670.73
pool1vp5fev56urx924nyxj5qjvzcsh76e47c4lc8xruh0rdlv0n2kvt,24,21867.27,45.64,911.14,10033.28
pool1vpa84enqxhh5hnyypeqfshsgqhnjfzyddgq7z4tfmavh68c9s9p,54,2087071.06,104.26,38649.46,1586076.56
pool1vpav6vlznpwzrr82nvq7jenfxk4mwqk9jju9yx03dryqcg9sqnn,1,0.00,0.00,0.00,0.00
pool1vqjyjsp6dawkj8tzmfpu39hvgnkph99qzarw4dll6yq76gpaa4d,90,1025791.85,18.03,11397.69,584439.92
pool1vqm5n5d503uumuc89s5y4wuczrwe3tlgylt2u2uj7y276avr5pl,800,1658078.54,37.76,2072.60,331794.04
pool1vqq5mg8ccqemjr5ukfa48a767dqjsa7nas8xnpf7huvcz7amlv9,15,166746.85,7.91,11116.46,101050.50
pool1vquhv3kh6xkklckaenl8alyuhfsld57ef5573aqauueyqacx4ak,6631,34075035.96,42.05,5138.75,2066941.35
pool1vr8tegnnjtvfe7me66qrchaq6ucmmxve6anuuypwn6s3zs6342s,2,1.80,0.90,0.90,1.80
pool1vrpme37hyyysgl4n8uk87p0njvfejc8kswzn5yxmgf4dyxx8haj,1,7.62,7.62,7.62,7.62
pool1vru3p8sswq5xkr38ceavad67t6krh6m6q0q42p59e6htkld4yxs,2,53.71,26.85,26.85,53.71
pool1vs689gkmqtrljtmcwd2690nzqm2yyq23wk2zzx5g0v0gs5ug64a,38,15649082.86,1085.94,411817.97,11850488.66
pool1vsdsgufhfellves050nf8mh5jzrvwwcq7qlxwkneyp8hv3z4w9w,3,8.25,0.00,2.75,8.25
pool1vtpn0drn5t39frknedmqq2jkhsfstwketsnvdm7cjzz674s30v2,1598,24078812.64,77.47,15068.09,2578686.56
pool1vuhc5fl733g3twn856xsfjqusczvk68r6pvs6lqgtadzsf6fue2,1,2.39,2.39,2.39,2.39
pool1vujjarchz7tgec2xazavrsa0r8trf3u6840lgnq2p4kdsg0830y,1,0.00,0.00,0.00,0.00
pool1vurlp3ndgge8avz3h8lu2wzdqcwc8w4l5s43rzlk8p4pz0x5vla,10,2829.35,32.70,282.93,2048.72
pool1vut3caulpx8eukzwy8xd5fyhst0w7x2frdfsacpzr3jzxduazh5,4,12395.14,176.25,3098.78,12042.63
pool1vve4vgd0ncyjvalr6xzeaxqmfzvkqmxfswj7lyae8qsgqhta9wd,14,3430.50,38.57,245.04,1036.16
pool1vvesqladm29fuzrv93px5qse0upw82a579lz9063xsfrz7yef7z,19,873574.23,251.41,45977.59,742984.29
pool1vw0rqsvfx0ngct7gfmlz5j2e4gap6sd9pwrmemhd488eyxvm88r,2,1.00,0.50,0.50,1.00
pool1vwquf4wt465lhketcy2j7jwpz5l6l0ce6a79ga3y4wg7gc8egp0,65,1196431.24,39.47,18406.63,1000548.66
pool1vx9tzlkgafernd9vpjpxkenutx2gncj4yn88fpq69823qlwcqrt,12827,72670077.63,23.42,5665.40,10398414.14
pool1vxpu476qrulzkk2u97emkfskmc2jx4mzznvupw0zf5206nx35vl,1,308.10,308.10,308.10,308.10
pool1vxvdypctdecvc2j7xu9y8h2fdxvkpjy2pp8luwg2h6dx5jlv0nk,1220,17442921.47,47.31,14297.48,2809030.78
pool1vxz0deezj5c2950e7arpzfqxzq8zd9kawsullrzjw5rsq0yhxgr,220,31202999.89,1211.14,141831.82,3765887.29
pool1vy9qerf9fenp893mqrdm58uj45w3etutv4n0vdh8669uvqenkqr,20,55858.43,81.79,2792.92,27198.89
pool1vygvrczrlzapm25qf8w3cxz4gxv2azrp43xj6538tt225jjfcpw,3,10000.00,0.00,3333.33,10000.00
pool1vyk3x4j2lfrj4y8t282xmwep936rh8gv2vqrkxghm2h67l2upjq,5,1535.47,46.52,307.09,987.13
pool1vz59e00250xfjck8qd04kns89j56430wjzpdf37zfjnnyxttm37,7,639.85,10.94,91.41,500.38
pool1vz9txqmdhxwegpy7uzrsap84z309veehqv3uh4s60qwxk0u7h06,9,34805.65,316.70,3867.29,30638.30
pool1vzquqa6clffwsegafvyds0zkaqpjcw0hurq3a0xc8ape6h0xhkh,1,2010.44,2010.44,2010.44,2010.44
pool1w0jjajfvur53nxrlc4nnm73087lm39qfumeq8r449jwvz3wdx05,20,49094.17,182.81,2454.71,17724.78
pool1w0s8vf9qse980vulgszvusw3800d6dlc7wkusr0aqvzlz75qgqg,31,189885.52,205.75,6125.34,67222.56
pool1w2alpqttaulpukcrz0j902kk8wmq68q9qm50c6npaypk7yypy5a,8,544295.37,103.64,68036.92,500926.24
pool1w2duw0lk7lxjpfqjguxvtp0znhaqf8l2yvzcfd72l8fuk0h77gy,38,258014.95,110.43,6789.87,136876.78
pool1w2s88xpylulw3l8naaql9wzxqwra06n8c2lwklmph25zjkvwuvj,2,4823.92,2411.96,2411.96,4823.92
pool1w3ewp9s00evj200lnhwsy3dkn2yf3dg7zq7apj26a2dvv5r7hpg,3,557.29,41.82,185.76,515.48
pool1w3q90q8cmfv5l0nxettd9pafpfhews2ta57e6xvr6s96swfkrvz,1,0.00,0.00,0.00,0.00
pool1w3s6gk83y2g3670emy3yfjw9myz3u4whph7peah653rmsfegyj3,4,6086.32,72.91,1521.58,5940.50
pool1w3xys99a8xmwcwse4tqpqmyqqzykryfc4w7cvvjusej0vnxdlrf,43,2647067.72,201.83,61559.71,906928.95
pool1w404pkpkkw067ju4gjnyjdmqfex6wn92vrffhy9txhw5kxzupk5,2,1709.36,854.68,854.68,1230.54
pool1w43rswva2e4hulr6ayxv4aaaf0fzvxjj5c8kv55xmm2auey5xvz,4,0.00,0.00,0.00,0.00
pool1w4am4s9w4gkt8r0245km62vtnnv9hhq6j68exzh2pyaxxfaq0gc,141,444839.40,34.23,3154.89,84500.26
pool1w4cetqsly2cz9fq2te95tnk2r56mh6ew6dmpyfctv2ldv8xuj9g,22,75073860.79,1984.80,3412448.22,73994909.22
pool1w4g7j8u97pvu2q7gsdaupnng0a2vmyllygfewhc29m2j5cehysn,25,18806828.14,102313.71,752273.13,2052067.88
pool1w50f20mpxwtal3plsqmgrx2xxlg84hn7ep0fhlcajkhu77k8tfp,2,754.22,377.11,377.11,754.22
pool1w65amkyxhlstja5mp0vf7q2av5tm0m6zjsm9pll3xw36x6g8qte,12,183.27,1.26,15.27,108.71
pool1w6ez83j2lapmlzudtuuwygm9lwt23203keqj53n7yjdtwaamghr,4,1111.10,336.74,277.77,437.62
pool1w6l6rvhxtym5psec3mvgrjlg28d6hrv8g9jjexadzmxfgndfg2f,1137,48291012.56,133.15,42472.31,3718154.99
pool1w6vj437xqhlkasuhc2td09jd6vfem5e03nhhpn7yqxfkzrkamch,13,4933.55,159.48,379.50,1139.89
pool1w728ekz4fs2f33qmqf7047hvwsmarjrv5l575ncnh7hkc0zdhgz,7,10379.12,9.14,1482.73,6605.46
pool1w7c2j0px43jmudhf48ezp7dy8j7904c9l3wc7809lhh2z026hch,6095,52132068.23,76.49,8553.25,3873729.41
pool1w7dk7rn0cflzzfr4fqvjpapn0rkz5ksmerx5tgwpm2gtj2gly97,5,70019723.72,31.60,14003944.74,35009840.16
pool1w7pt822hfgw30xnkwpjzz0sr5psejksqdcdw4l0ms33lsgynp2e,233,3940609.95,16.78,16912.49,3185973.10
pool1w7y659w3ya4x4rd9ljp6rmcx70yj2t0s0nk97d6zgmymq0a2k7w,1,2.74,2.74,2.74,2.74
pool1w8ham64lthvzzxzn5hknq4yrj8xt2nark409s2xmntlwvt4ag3r,581,27218341.46,184.92,46847.40,2502260.70
pool1w92z3lxwrycf3kmf075dja2fwem0luyjc4ysv2afh6sg554qjwn,1,3.46,3.46,3.46,3.46
pool1w9cz3yyz8glemkwpn8hue6s89jrlhkap3nupzac7kdx77gj9am8,1,3.63,3.63,3.63,3.63
pool1w9hdxd0ydy7qrtxe2lceg80mpsyamwnaqyvu2v0yngj4cfkfu2t,4,768922.94,56739.77,192230.74,655434.88
pool1w9ksllt0ktnztjdzzlzaqfh7tzspu09xf5l08flz0cadyq0dv3j,4,96.79,2.53,24.20,91.73
pool1w9u6rtvuzke9cq5q4x2r7g8xlt6lqmcd2tugzpjpj5w5xv0eyws,3,1006245.15,184.43,335415.05,1006050.90
pool1w9yeaaadjz9563tf2h7katrlujvxnywda8el8z66h02ckccx95x,222,814444.31,208.41,3668.67,133526.79
pool1wamhqzxcn7psr3rrqvg35wwjwmj8qktnvgyncj2vzyaqx9hkmsz,1,97.62,97.62,97.62,97.62
pool1waplz6cz4t2uss0qcst8wkqj52rzhy9vfr5jr9se9pjx7ucjcfm,4,49.78,0.00,12.45,49.78
pool1wc2kuqz7w36j4xc7x8aqekgjhmy4ggknddqqfuw4mr3pu9f8wxn,1,49.06,49.06,49.06,49.06
pool1wc2vw2x2xu2van4acthhk08xtucm8ddpuphmw0ahnc99qtz4a64,6,10234.62,408.09,1705.77,7808.51
pool1wccveh5l4gvns7egngqdd4qk27w0kxqc68jjrnnkgjxz6zwt7ws,18,130727.96,34.68,7262.66,111015.25
pool1wdrg5vtv3nrh0mqmfua5qmj5p3zchzay2cz80jwfxxwrx7gp402,9,188268.45,236.73,20918.72,149110.16
