entity_id,display_name,category,pool_id_bech32,ticker,current_active_stake_ada,endpoint_kind,endpoint_value,ip,ptr,asn,as_name,country,physical_country,provider,tier,region
SPO:pool1kyn4xguhr,pool1kyn4xguhr,single_pool,pool1kyn4xguhrd600j4y9kvksptzjk8k4hz5rdcrxx3qw3jksuwjnwz,,2342.381143,dns,r1.gd.life,185.53.179.113,,206834,"TEAMINTERNET-CA-AS, DE",DE,DE,Other / on-prem,other-or-onprem,cc:DE
SPO:pool1rx2745qj6,KUNI,single_pool,pool1rx2745qj65qrgcutmpydv9k3ld930puq52t7skcd3ennqh550zc,KUNI,9189.933326,ip,13.232.13.124,13.232.13.124,ec2-13-232-13-124.ap-south-1.compute.amazonaws.com,16509,"AMAZON-02 - Amazon.com, Inc., US",US,IN,AWS,hyperscaler,aws:ap-south-1
SPO:pool1rx2745qj6,KUNI,single_pool,pool1rx2745qj65qrgcutmpydv9k3ld930puq52t7skcd3ennqh550zc,KUNI,9189.933326,ip,35.180.17.109,35.180.17.109,ec2-35-180-17-109.eu-west-3.compute.amazonaws.com,16509,"AMAZON-02 - Amazon.com, Inc., US",US,FR,AWS,hyperscaler,aws:eu-west-3
SPO:pool1k99yncea8,PUMP,single_pool,pool1k99yncea8tq9pfeks3yymyj6fwjf4apx0s490j09m4y66vtyufr,PUMP,1807194.413539,ip,158.220.91.41,158.220.91.41,vmi2936458.contaboserver.net,51167,"CONTABO, DE",DE,DE,Contabo,commodity-vps,contabo:portsmouth
SPO:pool1k99yncea8,PUMP,single_pool,pool1k99yncea8tq9pfeks3yymyj6fwjf4apx0s490j09m4y66vtyufr,PUMP,1807194.413539,ip,213.199.56.96,213.199.56.96,vmi2936615.contaboserver.net,51167,"CONTABO, DE",DE,DE,Contabo,commodity-vps,contabo:lauterbourg
SPO:pool193rdch53x,ALLEY,single_pool,pool193rdch53x9c53rmftlqgzj22vmz6w8z8hhut2ckzd2zej45zpap,ALLEY,2012182.112441,dns,relay.alleycatmining.com,172.8.215.51,172-8-215-51.lightspeed.bcvloh.sbcglobal.net,7018,"ATT-INTERNET4 - AT&T Enterprises, LLC, US",US,US,Other / on-prem,other-or-onprem,cc:US
SPO:pool193rdch53x,ALLEY,single_pool,pool193rdch53x9c53rmftlqgzj22vmz6w8z8hhut2ckzd2zej45zpap,ALLEY,2012182.112441,dns,relay2.alleycatmining.com,20.110.250.160,,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",US,US,Azure,hyperscaler,azure:eastus2
SPO:pool16q8rhnyj6,pool16q8rhnyj6,single_pool,pool16q8rhnyj65mtfz8rvf38ernr0jlcr5gcdpjzv0wgtqvcc5yw7g7,,501.132556,ip,51.210.255.93,51.210.255.93,vps-4f07a432.vps.ovh.net,16276,"OVH, FR",FR,FR,OVH,commodity-vps,cc:FR
SPO:pool1pxhywws8s,pool1pxhywws8s,single_pool,pool1pxhywws8s8h05c69ug3k4rl6jtpxms23eyag7eawwdvxql8spwc,,945.85325,dns,stakingkakisrelay1.ddns.net,,,,,,,Unresolved,unresolved,cc:??
SPO:pool1pxhywws8s,pool1pxhywws8s,single_pool,pool1pxhywws8s8h05c69ug3k4rl6jtpxms23eyag7eawwdvxql8spwc,,945.85325,dns,stakingkakisrelay2.ddns.net,,,,,,,Unresolved,unresolved,cc:??
SPO:pool1jc24u7v5x,HALO,single_pool,pool1jc24u7v5xsaw9dw6s0vftjat8ssc8ru4c0uhrj8zpm3usnrp03t,HALO,48082.546359,dns,relay.halostake.com,68.229.184.83,ip68-229-184-83.om.om.cox.net,22773,"ASN-CXA-ALL-CCI-22773-RDC - Cox Communications Inc., US",US,US,Other / on-prem,other-or-onprem,cc:US
SPO:pool1renn86d9m,pool1renn86d9m,single_pool,pool1renn86d9mty7jdq2qy32xk9lyl0lydcqx337e4504fzvvcye532,,0.0,ip,20.198.74.187,20.198.74.187,,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",US,IN,Azure,hyperscaler,azure:centralindia
SPO:pool14p6lu0454,pool14p6lu0454,single_pool,pool14p6lu0454w4wq6gsxxftqdz43x3tuv3teunp8kgu08tacgf43gd,,594.564135,dns,qpool.pointdns.pro,,,,,,,Unresolved,unresolved,cc:??
SPO:pool1js3l2kgut,Gunda,single_pool,pool1js3l2kgut64prz0q0a8px7qtyduclfm3h2kuvrl5gfzmy0waxyt,Gunda,1.293033,ip,54.235.26.82,54.235.26.82,ec2-54-235-26-82.compute-1.amazonaws.com,14618,"AMAZON-AES - Amazon.com, Inc., US",US,US,AWS,hyperscaler,cc:US
SPO:pool1js3l2kgut,Gunda,single_pool,pool1js3l2kgut64prz0q0a8px7qtyduclfm3h2kuvrl5gfzmy0waxyt,Gunda,1.293033,ip,54.226.26.202,54.226.26.202,ec2-54-226-26-202.compute-1.amazonaws.com,14618,"AMAZON-AES - Amazon.com, Inc., US",US,US,AWS,hyperscaler,cc:US
SASA,SASA,discovered_mpo,pool1rmpv0h0pecysach8tj06vxx9wku2pdm74mk9cunx759v58q0hu2,SASA,50340902.968685,ip,152.53.21.151,152.53.21.151,v2202312213648251188.bestsrv.de,197540,"NETCUP-AS netcup GmbH, DE",AT,AT,Other / on-prem,other-or-onprem,cc:AT
SASA,SASA,discovered_mpo,pool1rmpv0h0pecysach8tj06vxx9wku2pdm74mk9cunx759v58q0hu2,SASA,50340902.968685,ip,149.102.152.63,149.102.152.63,vmi1318047.contaboserver.net,51167,"CONTABO, DE",US,US,Contabo,commodity-vps,contabo:portsmouth
SPO:pool1x0necz9kt,MEGA,single_pool,pool1x0necz9ktlnah9505f3fkdncrlepz0q2gyfp4r7pjxnq53qw5kx,MEGA,79443.27433,dns,relay1.megastakepool.com,209.145.57.55,relay1.megastakepool.com,40021,"CONTABO-40021 - Contabo Inc., US",US,US,Contabo,commodity-vps,contabo:st_louis
SPO:pool1x0necz9kt,MEGA,single_pool,pool1x0necz9ktlnah9505f3fkdncrlepz0q2gyfp4r7pjxnq53qw5kx,MEGA,79443.27433,dns,relay2.megastakepool.com,75.119.155.121,relay2.megastakepool.com,51167,"CONTABO, DE",DE,DE,Contabo,commodity-vps,contabo:lauterbourg
SPO:pool1x0necz9kt,MEGA,single_pool,pool1x0necz9ktlnah9505f3fkdncrlepz0q2gyfp4r7pjxnq53qw5kx,MEGA,79443.27433,dns,relay3.megastakepool.com,194.233.71.204,relay3.megastakepool.com,141995,"CAPL-AS-AP Contabo Asia Private Limited, SG",SG,SG,Contabo,commodity-vps,contabo:singapore
SPO:pool12x6z2am9f,MIAS,single_pool,pool12x6z2am9fxpw7s8wfjpsdd4jm2v5wdj62fshv00ztpxr6jy3ztp,MIAS,593.799895,ip,51.81.84.43,51.81.84.43,node-alpha.dragons-rage.com,16276,"OVH, FR",US,US,OVH,commodity-vps,cc:US
SPO:pool13s6u5zjng,pool13s6u5zjng,single_pool,pool13s6u5zjngelr5uddhqygqqf5tcup0g3ajenma6amy9zuu7e97gm,,286543.34785,dns,pool1.cointradeledger.com,,,,,,,Unresolved,unresolved,cc:??
SPO:pool1cpqpw9238,HUSKY,single_pool,pool1cpqpw923842ple6gnkjl0k2z238uwm4s8xh53ryzxcavu89rp9p,HUSKY,577228.581586,dns,relay4.huskypool.com,51.255.81.135,ns3037284.ip-51-255-81.eu,16276,"OVH, FR",FR,FR,OVH,commodity-vps,cc:FR
SPO:pool1cpqpw9238,HUSKY,single_pool,pool1cpqpw923842ple6gnkjl0k2z238uwm4s8xh53ryzxcavu89rp9p,HUSKY,577228.581586,dns,relay5.huskypool.com,148.113.161.138,ns5024297.ip-148-113-161.net,16276,"OVH, FR",CA,CA,OVH,commodity-vps,cc:CA
SPO:pool1cpqpw9238,HUSKY,single_pool,pool1cpqpw923842ple6gnkjl0k2z238uwm4s8xh53ryzxcavu89rp9p,HUSKY,577228.581586,dns,relay6.huskypool.com,51.79.143.87,,16276,"OVH, FR",CA,SG,OVH,commodity-vps,ovh:sg:singapore
SPO:pool1ga0h4pv0p,pool1ga0h4pv0p,single_pool,pool1ga0h4pv0psju8z3j7l852elq92c7xshuspt27jklnx665r4l2q8,,14.776577,ip,159.203.115.167,159.203.115.167,,14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",US,US,DigitalOcean,commodity-vps,cc:US
SPO:pool1wyu23ahrn,USA,single_pool,pool1wyu23ahrnql8hc0y5jx00y2evnmw05d2rxnyqlgqq4lxs93q7ue,USA,181996.403089,ip,72.128.98.20,72.128.98.20,syn-072-128-098-020.res.spectrum.com,10796,"TWC-10796-MIDWEST - Charter Communications Inc, US",US,US,Other / on-prem,other-or-onprem,cc:US
SPO:pool1s4a3y5ktd,pool1s4a3y5ktd,single_pool,pool1s4a3y5ktdg7s08d6mntkctzc739h5n46t930jggef287cwz8pph,,163.039113,dns,relay-1.cardano.monnoeud.fr,,,,,,,Unresolved,unresolved,cc:??
SPO:pool1s4a3y5ktd,pool1s4a3y5ktd,single_pool,pool1s4a3y5ktdg7s08d6mntkctzc739h5n46t930jggef287cwz8pph,,163.039113,dns,relay-2.cardano.monnoeud.fr,,,,,,,Unresolved,unresolved,cc:??
SPO:pool16m6c5rcpm,pool16m6c5rcpm,single_pool,pool16m6c5rcpm63k2606lkqadg3x5pykjwr4pthhj9h4ancquafwhjl,,112.678649,dns,ada-relay1.stake-pool.online,193.37.209.11,,8468,"ENTANET ENTANET International Limited, GB",GB,GB,Other / on-prem,other-or-onprem,cc:GB
SPO:pool16m6c5rcpm,pool16m6c5rcpm,single_pool,pool16m6c5rcpm63k2606lkqadg3x5pykjwr4pthhj9h4ancquafwhjl,,112.678649,dns,ada-relay2.stake-pool.online,193.37.209.12,,8468,"ENTANET ENTANET International Limited, GB",GB,GB,Other / on-prem,other-or-onprem,cc:GB
SPO:pool19sk7acvpd,ELON,single_pool,pool19sk7acvpdxszed5hmckt0wmqxljalartue7d7d4a7qhwuw0n0ws,ELON,59.603626,dns,relay1.mashupmilitia.com,,,,,,,Unresolved,unresolved,cc:??
SPO:pool1xpptvfwpq,pool1xpptvfwpq,single_pool,pool1xpptvfwpqau6qg7j8e4qatkzeartxm7ezux95evgv4zm6xxd3px,,2.007228,ip,35.174.203.221,35.174.203.221,ec2-35-174-203-221.compute-1.amazonaws.com,14618,"AMAZON-AES - Amazon.com, Inc., US",US,US,AWS,hyperscaler,cc:US
SPO:pool1a44j6jas4,MELD,single_pool,pool1a44j6jas4sjhh3qc96r8rmhsdjxjuntuzxr3440jzwjjcysl9ca,MELD,184938.713522,ip,54.220.219.209,54.220.219.209,ec2-54-220-219-209.eu-west-1.compute.amazonaws.com,16509,"AMAZON-02 - Amazon.com, Inc., US",US,IE,AWS,hyperscaler,aws:eu-west-1
SPO:pool1st9xr6arq,pool1st9xr6arq,single_pool,pool1st9xr6arqq8f2hjsdz6urxejjwzpjkjceatnjuehhr9xuq6k4eu,,645.07951,ip,185.244.192.94,185.244.192.94,my.rene-trampenau.de,197540,"NETCUP-AS netcup GmbH, DE",DE,DE,Other / on-prem,other-or-onprem,cc:DE
SPO:pool1z724xxqgz,YYC,single_pool,pool1z724xxqgzf9a30eejsa4edznmv8hgy27ssxqfcpqz42sc6lfqwu,YYC,569817.869878,dns,node1.cardanoyyc.ca,206.75.135.86,,852,"TELUS Communications, CA",CA,CA,Other / on-prem,other-or-onprem,cc:CA
SPO:pool1udr30lxsq,pool1udr30lxsq,single_pool,pool1udr30lxsqa799lyl9haxf0wzg8qsz3xaf2gtpqf4n2s064jrvsj,,59713.215367,ip,82.165.30.133,82.165.30.133,,8560,"IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE",DE,DE,IONOS,commodity-vps,cc:DE
SPO:pool1cmdq8atcy,MOMO,single_pool,pool1cmdq8atcy8x7lfhh09vdumveuh0ywsx0269ur774nvzkyhma37d,MOMO,33682049.498471,ip,64.176.49.224,64.176.49.224,64.176.49.224.vultrusercontent.com,20473,"AS-VULTR - The Constant Company, LLC, US",US,US,Vultr / Choopa,commodity-vps,cc:US
SPO:pool1cmdq8atcy,MOMO,single_pool,pool1cmdq8atcy8x7lfhh09vdumveuh0ywsx0269ur774nvzkyhma37d,MOMO,33682049.498471,ip,149.28.161.63,149.28.161.63,149.28.161.63.vultrusercontent.com,20473,"AS-VULTR - The Constant Company, LLC, US",US,US,Vultr / Choopa,commodity-vps,cc:US
SPO:pool16g4atk6ya,pool16g4atk6ya,single_pool,pool16g4atk6yaj7hxexrlhyf96gtxts3kjs5wszvxmq0paw3xdre68q,,18.114811,ip,87.107.166.85,87.107.166.85,s4.montazeri.top,NA,NA,IR,IR,Other / on-prem,other-or-onprem,cc:IR
SPO:pool16g4atk6ya,pool16g4atk6ya,single_pool,pool16g4atk6yaj7hxexrlhyf96gtxts3kjs5wszvxmq0paw3xdre68q,,18.114811,ip,87.107.166.86,87.107.166.86,s5.montazeri.top,NA,NA,IR,IR,Other / on-prem,other-or-onprem,cc:IR
SPO:pool1cshuf0jy4,TGN,single_pool,pool1cshuf0jy40a83glgwakert9czfnqrpyq6zwqly2705mrwkajuhu,TGN,6108.812087,ip,111.111.111.11,111.111.111.11,,2516,"KDDI KDDI CORPORATION, JP",JP,JP,Other / on-prem,other-or-onprem,cc:JP
SPO:pool17pappd4r6,pool17pappd4r6,single_pool,pool17pappd4r69ag7ud695he8rhygzh80qvtdtv8k25hjyggzz8gc53,,1053.239172,dns,node.blisko.biz,,,,,,,Unresolved,unresolved,cc:??
SPO:pool1a9j9dtdpp,ayame,single_pool,pool1a9j9dtdppvfq94w84ns59fnrptz3cj2mkwpmku57e2yf5k6a4ae,ayame,3.622402,ip,13.208.252.165,13.208.252.165,ec2-13-208-252-165.ap-northeast-3.compute.amazonaws.com,16509,"AMAZON-02 - Amazon.com, Inc., US",US,JP,AWS,hyperscaler,aws:ap-northeast-3
SPO:pool1rd02pkrtv,pool1rd02pkrtv,single_pool,pool1rd02pkrtvme3pd6fznltk62e4cr5ddgq5fmd080neu4mkt8r020,,3009.507338,dns,aginianrelay1.noahsark.foundation,,,,,,,Unresolved,unresolved,cc:??
SPO:pool1rd02pkrtv,pool1rd02pkrtv,single_pool,pool1rd02pkrtvme3pd6fznltk62e4cr5ddgq5fmd080neu4mkt8r020,,3009.507338,dns,aginianrelay2.noahsark.foundation,,,,,,,Unresolved,unresolved,cc:??
SPO:pool1a26gnntcj,NASA1,single_pool,pool1a26gnntcj3j5v7ng599qncn7uuav2sp560xwlkvp3pqlj822jtl,NASA1,1685.271127,ip,18.216.254.22,18.216.254.22,ec2-18-216-254-22.us-east-2.compute.amazonaws.com,16509,"AMAZON-02 - Amazon.com, Inc., US",US,US,AWS,hyperscaler,aws:us-east-2
SPO:pool1mayjfth7y,LFG,single_pool,pool1mayjfth7yz6mpd4hhtcwl974ut8hld8hls2f07rrdul3ypqt9rm,LFG,0.0,dns,relaynode1.lfgpool.github.io,185.199.110.153,cdn-185-199-110-153.github.com,54113,"FASTLY - Fastly, Inc., US",US,US,Other / on-prem,other-or-onprem,cc:US
SPO:pool1mayjfth7y,LFG,single_pool,pool1mayjfth7yz6mpd4hhtcwl974ut8hld8hls2f07rrdul3ypqt9rm,LFG,0.0,dns,relaynode1.lfgpool.github.io,185.199.111.153,cdn-185-199-111-153.github.com,54113,"FASTLY - Fastly, Inc., US",US,US,Other / on-prem,other-or-onprem,cc:US
SPO:pool1mayjfth7y,LFG,single_pool,pool1mayjfth7yz6mpd4hhtcwl974ut8hld8hls2f07rrdul3ypqt9rm,LFG,0.0,dns,relaynode1.lfgpool.github.io,185.199.108.153,cdn-185-199-108-153.github.com,54113,"FASTLY - Fastly, Inc., US",US,US,Other / on-prem,other-or-onprem,cc:US
SPO:pool1mayjfth7y,LFG,single_pool,pool1mayjfth7yz6mpd4hhtcwl974ut8hld8hls2f07rrdul3ypqt9rm,LFG,0.0,dns,relaynode1.lfgpool.github.io,185.199.109.153,cdn-185-199-109-153.github.com,54113,"FASTLY - Fastly, Inc., US",US,US,Other / on-prem,other-or-onprem,cc:US
SPO:pool1mayjfth7y,LFG,single_pool,pool1mayjfth7yz6mpd4hhtcwl974ut8hld8hls2f07rrdul3ypqt9rm,LFG,0.0,dns,relaynode2.lfgpool.github.io,185.199.111.153,cdn-185-199-111-153.github.com,54113,"FASTLY - Fastly, Inc., US",US,US,Other / on-prem,other-or-onprem,cc:US
SPO:pool1mayjfth7y,LFG,single_pool,pool1mayjfth7yz6mpd4hhtcwl974ut8hld8hls2f07rrdul3ypqt9rm,LFG,0.0,dns,relaynode2.lfgpool.github.io,185.199.108.153,cdn-185-199-108-153.github.com,54113,"FASTLY - Fastly, Inc., US",US,US,Other / on-prem,other-or-onprem,cc:US
SPO:pool1mayjfth7y,LFG,single_pool,pool1mayjfth7yz6mpd4hhtcwl974ut8hld8hls2f07rrdul3ypqt9rm,LFG,0.0,dns,relaynode2.lfgpool.github.io,185.199.109.153,cdn-185-199-109-153.github.com,54113,"FASTLY - Fastly, Inc., US",US,US,Other / on-prem,other-or-onprem,cc:US
SPO:pool1mayjfth7y,LFG,single_pool,pool1mayjfth7yz6mpd4hhtcwl974ut8hld8hls2f07rrdul3ypqt9rm,LFG,0.0,dns,relaynode2.lfgpool.github.io,185.199.110.153,cdn-185-199-110-153.github.com,54113,"FASTLY - Fastly, Inc., US",US,US,Other / on-prem,other-or-onprem,cc:US
CNODE,CNODE,discovered_mpo,pool1jufp9k6gmyusvch65ra8yk2s7wu6cx5fsgnltl83p93ejg6h3xg,FUND,13938742.765013,dns,germany.cardanode.io,66.94.103.119,vmi1309425.contaboserver.net,40021,"CONTABO-40021 - Contabo Inc., US",US,US,Contabo,commodity-vps,contabo:orangeburg
CNODE,CNODE,discovered_mpo,pool1jufp9k6gmyusvch65ra8yk2s7wu6cx5fsgnltl83p93ejg6h3xg,FUND,13938742.765013,dns,missouri.cardanode.io,209.126.12.123,vmi471617.contaboserver.net,40021,"CONTABO-40021 - Contabo Inc., US",US,US,Contabo,commodity-vps,contabo:st_louis
CNODE,CNODE,discovered_mpo,pool1jufp9k6gmyusvch65ra8yk2s7wu6cx5fsgnltl83p93ejg6h3xg,FUND,13938742.765013,dns,la.cardanode.io,66.94.103.119,vmi1309425.contaboserver.net,40021,"CONTABO-40021 - Contabo Inc., US",US,US,Contabo,commodity-vps,contabo:orangeburg
CNODE,CNODE,discovered_mpo,pool1jufp9k6gmyusvch65ra8yk2s7wu6cx5fsgnltl83p93ejg6h3xg,FUND,13938742.765013,dns,perth.cardanode.io,66.94.103.119,vmi1309425.contaboserver.net,40021,"CONTABO-40021 - Contabo Inc., US",US,US,Contabo,commodity-vps,contabo:orangeburg
SPO:pool14pwff25hl,pool14pwff25hl,single_pool,pool14pwff25hl70dusazjckjqvzft35ew67t33x49hwjm5j7y675ere,,117.618178,dns,relaynode1.racingpool.es,,,,,,,Unresolved,unresolved,cc:??
SPO:pool1ysnxzyr2c,MPN,single_pool,pool1ysnxzyr2ck49pxafgq52tt8wzdhpcsqw3jxdftf7u2whgtmry3k,MPN,222.264982,ip,159.65.47.203,159.65.47.203,,14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",US,US,DigitalOcean,commodity-vps,cc:US
SPO:pool1h7nugww5y,DOGE,single_pool,pool1h7nugww5y2q74435nadg6gggsj20nj5v3dq0w2gjwp3qvrpvgzh,DOGE,27.597982,ip,35.232.253.28,35.232.253.28,28.253.232.35.bc.googleusercontent.com,396982,"GOOGLE-CLOUD-PLATFORM - Google LLC, US",US,US,GCP,hyperscaler,gcp:us-central1
SPO:pool1h7nugww5y,DOGE,single_pool,pool1h7nugww5y2q74435nadg6gggsj20nj5v3dq0w2gjwp3qvrpvgzh,DOGE,27.597982,ip,35.224.33.179,35.224.33.179,179.33.224.35.bc.googleusercontent.com,396982,"GOOGLE-CLOUD-PLATFORM - Google LLC, US",US,US,GCP,hyperscaler,gcp:us-central1
SPO:pool1vhzjtcrcy,DIING,single_pool,pool1vhzjtcrcyzy5ld05mj8edy5at37x4g7du8uvvss037h26h8s8z5,DIING,603159.783582,dns,relaynode1.diing.com,220.135.37.226,220-135-37-226.hinet-ip.hinet.net,3462,"HINET Data Communication Business Group, TW",TW,TW,Other / on-prem,other-or-onprem,cc:TW
SPO:pool1vekz9v9nt,BRO,single_pool,pool1vekz9v9ntugs7g3flpg2q3au8tp7205zsyl9kh03g72s7rz5hvm,BRO,3167.71251,dns,relay.bropool.club,,,,,,,Unresolved,unresolved,cc:??
SPO:pool1vekz9v9nt,BRO,single_pool,pool1vekz9v9ntugs7g3flpg2q3au8tp7205zsyl9kh03g72s7rz5hvm,BRO,3167.71251,dns,relay.bropool.club,,,,,,,Unresolved,unresolved,cc:??
SPO:pool1vfayajkdc,KAYA,single_pool,pool1vfayajkdc0gw876lax5va6ygpfpsd8kz73k4y977emm3clnxlm5,KAYA,90221.191989,ip,31.220.95.118,31.220.95.118,vmi1256779.contaboserver.net,51167,"CONTABO, DE",DE,DE,Contabo,commodity-vps,contabo:lauterbourg
SPO:pool1vj08te6uc,pool1vj08te6uc,single_pool,pool1vj08te6uceklte43cy6canq7te45qjmmm0dhewy0kvstyjmgqzt,,8012.919654,ip,71.241.251.61,71.241.251.61,static-71-241-251-61.washdc.fios.verizon.net,701,"UUNET - Verizon Business, US",US,US,Other / on-prem,other-or-onprem,cc:US
SPO:pool1a0wm2emve,pool1a0wm2emve,single_pool,pool1a0wm2emve4y6e3tn8lnhk9vfhk9u7wgjqmrs5zfsn792gjtquu3,,2.015999,ip,143.110.153.146,143.110.153.146,,14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",US,US,DigitalOcean,commodity-vps,cc:US
SPO:pool1xn6rwtc6m,LIVE,single_pool,pool1xn6rwtc6m7hnf66006uk3r0yp3yt5cq7u95esu3xg4mk52cva8w,LIVE,509.631061,ip,85.206.160.121,85.206.160.121,85-206-160-121.bacloud.com,61272,"IST-AS, LT",LT,LT,Other / on-prem,other-or-onprem,cc:LT
SPO:pool1wx9rs2z0n,pool1wx9rs2z0n,single_pool,pool1wx9rs2z0nuzds7aj9dvptwcruxputh3dvvfcavnwr6hkjvly20w,,542.984798,ip,213.172.203.176,213.172.203.176,,2116,"GLOBALCONNECT-AS2116, NO",NO,NO,Other / on-prem,other-or-onprem,cc:NO
SPO:pool16gkhcchdy,0000,single_pool,pool16gkhcchdyqr7a9vtupchcdaq4nu77tq9t0ny0k9m877u7zv03v2,0000,2158.538449,ip,14.201.136.41,14.201.136.41,14-201-136-41.static.tpgi.com.au,7545,"TPG-INTERNET-AP TPG Telecom Limited, AU",AU,AU,Other / on-prem,other-or-onprem,cc:AU
SPO:pool16gkhcchdy,0000,single_pool,pool16gkhcchdyqr7a9vtupchcdaq4nu77tq9t0ny0k9m877u7zv03v2,0000,2158.538449,ip,14.201.136.41,14.201.136.41,14-201-136-41.static.tpgi.com.au,7545,"TPG-INTERNET-AP TPG Telecom Limited, AU",AU,AU,Other / on-prem,other-or-onprem,cc:AU
SPO:pool1xdcg6kg0g,00000,single_pool,pool1xdcg6kg0g4y3wqf92f8uh44urz06suglhff036k5yak2g0m8zlc,00000,56977.61376,dns,relay1.adaberrypi.com,,,,,,,Unresolved,unresolved,cc:??
SPO:pool1xdcg6kg0g,00000,single_pool,pool1xdcg6kg0g4y3wqf92f8uh44urz06suglhff036k5yak2g0m8zlc,00000,56977.61376,dns,relay2.adaberrypi.com,,,,,,,Unresolved,unresolved,cc:??
IBEX,IBEX,discovered_mpo,pool1asfgkqtmjuusclgx72xpzvpw336gkulchtstsx9lsj9uqzjckv0,BASHO,25703079.878766,ip,89.58.11.57,89.58.11.57,v2202403214322258996.powersrv.de,197540,"NETCUP-AS netcup GmbH, DE",DE,DE,Other / on-prem,other-or-onprem,cc:DE
IBEX,IBEX,discovered_mpo,pool1asfgkqtmjuusclgx72xpzvpw336gkulchtstsx9lsj9uqzjckv0,BASHO,25703079.878766,ip,185.207.104.130,185.207.104.130,v2202403214322262056.quicksrv.de,197540,"NETCUP-AS netcup GmbH, DE",DE,DE,Other / on-prem,other-or-onprem,cc:DE
SPO:pool1dswpls43u,pool1dswpls43u,single_pool,pool1dswpls43u0s6cpt0dh2d6npm0rnxh5qcjm9xax9y6fp3uq880xm,,2599601.218482,dns,relaystakepool.ddns.net,73.172.57.55,c-73-172-57-55.hsd1.va.comcast.net,7922,"COMCAST-7922 - Comcast Cable Communications, LLC, US",US,US,Other / on-prem,other-or-onprem,cc:US
SPO:pool1dswpls43u,pool1dswpls43u,single_pool,pool1dswpls43u0s6cpt0dh2d6npm0rnxh5qcjm9xax9y6fp3uq880xm,,2599601.218482,dns,relaystakepool.ddns.net,73.172.57.55,c-73-172-57-55.hsd1.va.comcast.net,7922,"COMCAST-7922 - Comcast Cable Communications, LLC, US",US,US,Other / on-prem,other-or-onprem,cc:US
SPO:pool1dswpls43u,pool1dswpls43u,single_pool,pool1dswpls43u0s6cpt0dh2d6npm0rnxh5qcjm9xax9y6fp3uq880xm,,2599601.218482,dns,birdyrelaystakepool.ddns.net,102.132.132.140,nwc-cust.coolideas.co.za,37680,"COOL-IDEAS, ZA",ZA,ZA,Other / on-prem,other-or-onprem,cc:ZA
SPO:pool1rkknx2m6h,BTFND,single_pool,pool1rkknx2m6h3dw6y6t8ux6fx65mxamgk207mdwtcc3yvas2yyrvxp,BTFND,23.613933,ip,35.229.41.91,35.229.41.91,91.41.229.35.bc.googleusercontent.com,396982,"GOOGLE-CLOUD-PLATFORM - Google LLC, US",US,US,GCP,hyperscaler,gcp:us-east1
SPO:pool1p8cgpwp63,OBI,single_pool,pool1p8cgpwp63e08jsckma4y83x4ehc3ynt0tuameh99hmreg0hf7mx,OBI,1569.643535,ip,18.191.107.238,18.191.107.238,ec2-18-191-107-238.us-east-2.compute.amazonaws.com,16509,"AMAZON-02 - Amazon.com, Inc., US",US,US,AWS,hyperscaler,aws:us-east-2
SPO:pool1rhq7qyw4y,ART,single_pool,pool1rhq7qyw4y2s80gstyevm6rhz2lsdsrcstawunxx5eld8csvuvlu,ART,119093.534331,ip,94.23.165.47,94.23.165.47,ip47.ip-94-23-165.eu,16276,"OVH, FR",FR,DE,OVH,commodity-vps,ovh:de:saarbrücken
SPO:pool1nh9j5qucs,pool1nh9j5qucs,single_pool,pool1nh9j5qucsddxkzn3m4dm4gxkhwtpya4wm4e0ye2u0puaqgkcm65,,482112.767994,ip,216.110.197.16,216.110.197.16,,6649,"HYAK - Hyak, US",US,US,Other / on-prem,other-or-onprem,cc:US
SPO:pool1fgj2ua0rz,CUJO,single_pool,pool1fgj2ua0rz4dkq0hmmkv7syuccda96slh40wex2w7vsnxujuvjtv,CUJO,11417.466066,dns,relays.cryptocujo.com,13.223.25.84,ec2-13-223-25-84.compute-1.amazonaws.com,14618,"AMAZON-AES - Amazon.com, Inc., US",US,US,AWS,hyperscaler,cc:US
SPO:pool1fgj2ua0rz,CUJO,single_pool,pool1fgj2ua0rz4dkq0hmmkv7syuccda96slh40wex2w7vsnxujuvjtv,CUJO,11417.466066,dns,relays.cryptocujo.com,54.243.117.197,ec2-54-243-117-197.compute-1.amazonaws.com,14618,"AMAZON-AES - Amazon.com, Inc., US",US,US,AWS,hyperscaler,cc:US
SPO:pool1fnvj5za9k,pool1fnvj5za9k,single_pool,pool1fnvj5za9k5ev88l8tw0nh3n4tn582gvf3d6vmuv7nh4ustqecn5,,1803.75061,dns,r1.flashstakepool.com,,,,,,,Unresolved,unresolved,cc:??
