pool_id,delegation_count,total_ada,saturation_pct,margin,fixed_cost,blocks_10ep,avg_ros_annualised,choice_quality
pool14yezww4csqq4ny9xwl45e3vckvrd7rkw2j4f350wl2mqqw6shcf,6,777,0.0,0.0000,340,0,0.0000,non_productive
pool1nqveuw4q2yw9u9x6yzy260skdwc309krsx32hmgvpyp962mu996,3,777,0.0,0.0100,341,0,0.0000,non_productive
pool1y8g5sk4maqzpg6k04t0e8x296xtumuph7k4ya8rsfqh9xhc5a7h,4,767,0.0,0.0500,345,0,0.0000,non_productive
pool14tj8njl3ggzj4dzcsrm5yjekrahytp4zkh3s78gsxz4c55jfuzv,3,761,0.0,0.0100,340,0,0.0000,non_productive
pool1w50f20mpxwtal3plsqmgrx2xxlg84hn7ep0fhlcajkhu77k8tfp,2,754,0.0,0.0200,340,0,0.0000,non_productive
pool1v8h0h94vgnl54qx3jn0l0p3dya4tpjwcqqwmy0l74g0jxeavcwq,2,750,0.0,0.0200,340,0,0.0000,non_productive
pool1pnuluy36ukdzv369d4zee8rarpw2k8ukwe5kkdmh06t6y78cyrr,2,749,0.0,0.1500,345,0,0.0000,non_productive
pool1fpsp2ayycsvpj2k43jnctdp306murzt7nzrlg0fuyyr9y8vx3pp,4,745,0.0,0.0150,340,0,0.0000,non_productive
pool1f2uwt68neknpyk8pw2rh68gmpc6czndekl5ym22n5zf4vy8ecct,2,738,0.0,0.0000,345,0,0.0000,non_productive
pool1ax7rlt56kgfpn0ystuwk5jawjh5r6qfw6xhwa8ckaqe47va4y39,6,734,0.0,0.9900,340,0,0.0000,non_productive
pool1cpzz6aqljgk97ks728xa76wqg96kj79ndc3gasx7kdnr74wrk70,2,729,0.0,0.0000,340,0,0.0000,non_productive
pool1m4nc6ea8htk9t58yx43sqluln7cp2a6qmzq257uudrvtkue8vw3,3,713,0.0,0.0100,340,0,0.0000,non_productive
pool15pggy59smh8465ldedcc5ks0nlr6xxlna73wmpkfp5jn7sh23pv,4,711,0.0,0.0100,340,0,0.0000,non_productive
pool16rru46dcyk2h5qjwq6gnxwumdj8zkjjnhxdtvpclyq8h6q9apua,22,710,0.0,0.0300,340,0,0.0000,non_productive
pool1g5gcxs48ur9y6kvycy44e9n8wn254fltvjklcf29jxfp23x2wjx,4,701,0.0,0.0250,345,0,0.0000,non_productive
pool130u9tm5kzsjkzlt4zq989s33fne5n9qahkdcmamh688wzrk78g6,1,697,0.0,0.0200,340,0,0.0000,non_productive
pool1uyfg8ysc2fpmx8aclq3u06xx5u9rete5kq68aysfdvxj5a5wcza,5,691,0.0,0.0200,340,0,0.0000,non_productive
pool13gyxktxqh8umjn3dh2uk9nucacnegl0ppcsfg236hkfhcg8asxf,7,686,0.0,0.1500,345,0,0.0000,non_productive
pool18kv6jmmtks4jwyt8tpvfc2kakh6wkcggjtehyj78yk9r7t2t2ex,3,680,0.0,0.0190,340,0,0.0000,non_productive
pool1h2q3cyle9yrjv4g6qvwqyrm5vk9qj38gtqndvavpqf6lkgpqvj3,2,659,0.0,0.0400,500,0,0.0000,non_productive
pool190gglea2zvf8vch44jnmpkzljyzvk3u84gpaj4l4ypwc2lpf27m,4,653,0.0,0.0500,345,0,0.0000,non_productive
pool1st9xr6arqq8f2hjsdz6urxejjwzpjkjceatnjuehhr9xuq6k4eu,2,645,0.0,0.0050,340,0,0.0000,non_productive
pool1pujegnn8qf7xux6tkx2mj2qdn9jf0y4z0t6nma97wdgqudlc9ww,1,641,0.0,0.0000,340,0,0.0000,non_productive
pool1vz59e00250xfjck8qd04kns89j56430wjzpdf37zfjnnyxttm37,7,640,0.0,0.0000,340,0,0.0000,non_productive
pool1jeu6mkn43sc8y0yf5jwtfy6g5yc7lmyt3psm2tlue7pfg8deygg,3,636,0.0,0.0010,340,0,0.0000,non_productive
pool1wg3xyzscx4qp0d4zmvlh7ksw8cupqcnegulmezl0cp77vtwlvgr,5,635,0.0,0.0300,340,0,0.0000,non_productive
pool14klr0hf5chszxhqt72nqxl57q4eemz0ys83pcpnc8nmy68fx5vc,4,633,0.0,0.1500,345,0,0.0000,non_productive
pool1zydxfglzuvv6septzwzfgyslcdjsytealqmflft7kc57j9tqcvz,5,631,0.0,0.2000,345,0,0.0000,non_productive
pool1329xugchyesx3zzm96nylqlpz78cauzhgvlxawtll0pt7gnyul7,4,627,0.0,1.0000,340,0,0.0000,non_productive
pool1693h5jn424n7kazynt4h9r6fe8u8wtsp7us2me60msq5kpv390n,6,627,0.0,0.0000,340,0,0.0000,non_productive
pool14zkvjsd7ny9dgc2d5faqwttzh2me0tzuk9xmf8vydxxcvqaaaya,3,621,0.0,0.1500,345,0,0.0000,non_productive
pool1k0sdhxunrkpv6dqdhhn3wkul8ytxhskt9erw94h66xe46nsqp0c,8,615,0.0,0.0000,170,0,0.0000,non_productive
pool1ylkps8vax4nzxe507a0mx2svu3p8w2mkvdhyjqu7rl78q9rehh9,6,612,0.0,0.0000,340,0,0.0000,non_productive
pool1dzq7728vsl8alh46l7vdz7wa5pxt2kx58glwnteymaz7c6jmv4t,2,608,0.0,0.0000,340,0,0.0000,non_productive
pool1znp7z30qfdgwcwel4htqmwapfm2h05ml32ttt8znevtz2vwnqwt,2,607,0.0,0.0299,340,0,0.0000,non_productive
pool1fa0ydxjq23eq3nucw6ek46dj8p6vxq4t32ex822jhwhx5fyvzze,8,604,0.0,0.0100,340,0,0.0000,non_productive
pool1qr6jmmu8q2u44gzy2xarmnkq70c0ggz72nnh77qmevl62th69k3,18,602,0.0,0.0000,340,0,0.0000,non_productive
pool1rqwhzyfvm8uh6qseqpkkz2uvga0ufr0aaavrw7nynytuxy9uj6c,1,599,0.0,0.1500,340,0,0.0000,non_productive
pool1m3tqw6s5dphrlkxyr97faxk4cm3gwejv54mtyfd6w34dsx429eu,2,598,0.0,0.0000,345,0,0.0000,non_productive
pool1t4q9v8vxf8ltx407cqkwq3sksgmq85e459jqsf34x0cxyfaqljw,2,597,0.0,0.0300,340,0,0.0000,non_productive
pool170jjhp3s7gw23clx6yvfdfvv9t6egwazjhk3gy5y0xnq6y8mjjt,6,597,0.0,0.0000,340,0,0.0000,non_productive
pool15jdufl3ahh3gn0p4nf92pxjqhs2qm2kwf626hdaxktn9yh8m3p6,5,596,0.0,0.0100,340,0,0.0000,non_productive
pool14p6lu0454w4wq6gsxxftqdz43x3tuv3teunp8kgu08tacgf43gd,3,595,0.0,0.1500,345,0,0.0000,non_productive
pool12x6z2am9fxpw7s8wfjpsdd4jm2v5wdj62fshv00ztpxr6jy3ztp,3,594,0.0,0.0100,345,0,0.0000,non_productive
pool12nhydvz643puda5jjc7hxyphk9685n8tlsgeenfvtttckd803e5,5,581,0.0,0.0750,340,0,0.0000,non_productive
pool12h408zlkavwxw4wkw96mt8unjs8sn27k0yk4yhz4pzvsx0wvmq5,6,580,0.0,0.0750,340,0,0.0000,non_productive
pool1hhlzudyzp80xch7r0vamq58hpdnspagutvgqwptsmr0tk2425vf,4,573,0.0,0.0400,340,0,0.0000,non_productive
pool12xyhj4ktuhy0gage20p3e6z6r3s0tun7lmsk89lxv4y5wh93t0g,7,568,0.0,0.0750,340,0,0.0000,non_productive
pool1jepxzmqljthtfvcx9dhcp7rysg9n40z6jxr9cw7963h0qv8mz60,2,568,0.0,0.0200,340,0,0.0000,non_productive
pool1nyj2wwps0nk9kn48rtqck5876la35k3j4talj24gpvnauxqsfh3,2,564,0.0,0.0200,340,0,0.0000,non_productive
pool1wydmv34dnmz4ek9s3p9jwaslwuutfyt8wlxt0mkunjkcufznl97,4,562,0.0,0.0100,345,0,0.0000,non_productive
pool1kez2gdqpwq2d3xd5k5q4enea59sp8tmgqsyt0rtmgxvuyykz8qg,3,562,0.0,0.0400,345,0,0.0000,non_productive
pool1peps5qt7kjcnsfh530hya9wa7ww5rplvw3n73efk800mk4unsyg,1,559,0.0,0.0000,0,0,0.0000,non_productive
pool1w3ewp9s00evj200lnhwsy3dkn2yf3dg7zq7apj26a2dvv5r7hpg,3,557,0.0,0.0050,340,0,0.0000,non_productive
pool1j045vdrzmj3hl36p50c6mhhpwtu2q7cmecnrqjuqq0khja02sr0,6,555,0.0,0.0050,340,0,0.0000,non_productive
pool172gxn08m64vyfvpn926t3q8md5qf0q9k3y6kqz6krj8ry0tntmz,1,552,0.0,0.0100,340,0,0.0000,non_productive
pool1qg0g6hv2e50wevkqj34g0cya4f9audctayzp8wqwhxtdjnhn3tt,9,552,0.0,0.0600,345,0,0.0000,non_productive
pool1ml8hj9zhv5esld4dwuxrkda0ktclw4g5xfggg86nw3majud2uf6,1,549,0.0,0.1500,345,0,0.0000,non_productive
pool1ymqwfp9p8m6g09a6ca0mkm0nmc0ezgnvhtj0vpsvnmyjvy8zh7z,2,548,0.0,0.0050,170,0,0.0000,non_productive
pool1wx9rs2z0nuzds7aj9dvptwcruxputh3dvvfcavnwr6hkjvly20w,4,543,0.0,0.0000,340,0,0.0000,non_productive
pool1mmrh2l3t5r7w5l7e82ven0e595vhgvu0hyf4ttrgcyejq8gwqcm,6,542,0.0,0.1000,340,0,0.0000,non_productive
pool1vkaycnf2sv8rxzv4nex8s2unnzahtjs8eht9ypua4takugjgaa0,1,541,0.0,0.0100,340,0,0.0000,non_productive
pool1qrmc270m32g080pks0uvyf0hhj7m8gyhgckkpy32l7nnzrll85v,4,538,0.0,0.1500,344,0,0.0000,non_productive
pool1udv42vs52wg34268zkfsgtrzuvyskphfavaf3n8tmf4tugm7et0,4,537,0.0,0.0100,340,0,0.0000,non_productive
pool1zdn25g5v2qlcnerghvj60djfzzex9q6aysr3mdqz37x7qryesjj,1,537,0.0,0.0700,345,0,0.0000,non_productive
pool1efzvmtxl4n9z8ylegk9jhctclu44z7k0qg82mp2kp2ytqa9xgf0,6,535,0.0,0.0100,340,0,0.0000,non_productive
pool15jglqzc80vp83806wpa3rae699q32sxwycjmztkpy6h92p43t4h,3,533,0.0,0.0000,340,0,0.0000,non_productive
pool19u2lzwnmkz3gqqmx9sahhys8nqvwzkl8dqu7m474m0zsj3acjfj,1,533,0.0,0.0000,340,0,0.0000,non_productive
pool1t2zc29vmryg0z72jp3vh04awlxlrqf88jc3zfx7wm8dwjuhgch9,3,530,0.0,0.0200,340,0,0.0000,non_productive
pool1wn7g7fs8nhqnkkzcafzucl6x6spa6rj980kkkg0rcnyajg62lur,2,530,0.0,0.0500,345,0,0.0000,non_productive
pool1ncst8jldzmwa4s874u3x4q7seqjyq3njc89a2w2056m2ywktd6w,6,526,0.0,0.9900,340,0,0.0000,non_productive
pool1lr54356svvdz4yeqrq69wn6la2025l9r65pm26xxl466gxqqs83,2,525,0.0,0.0300,340,0,0.0000,non_productive
pool18a8vhtlcz7t0mahmfdlgtpsspvae62egz936j3dt7f9ykr4j2av,1,525,0.0,0.1500,340,0,0.0000,non_productive
pool17we8ycehylszd2n3haxut8gll239m9m9q5a8ytsc9pg9g3uuga6,3,525,0.0,0.1500,345,0,0.0000,non_productive
pool1samrdfdupytre8zuqf5y3sda0kxhp894yvjpnhwwczukwd4mx6y,1,520,0.0,0.0750,340,0,0.0000,non_productive
pool1x3wuw3ungmrq5padffsqne82fx5uesy6dc2qmj83xyanq4rgnz0,2,519,0.0,0.0300,345,0,0.0000,non_productive
pool1yu9y9qvqu2d399qvzcy2ugnrsw4vh8uzsufq8jhyfrsjk563jqc,1,519,0.0,0.0200,340,0,0.0000,non_productive
pool1cxduaaaqpk8g3xr5yksg8urfemexxyjf42evekrmmg9a2f7gmn7,2,518,0.0,0.0200,345,0,0.0000,non_productive
pool1j6uz7hz3mzd5hncsnvdw04q7785kpxx4vfze686zekdly7jz7gl,1,517,0.0,0.0500,170,0,0.0000,non_productive
pool19f6742plmyxw4w4tzhew003q67cf2w7c66v28mtk6f7fxf80ak7,1,516,0.0,0.0300,340,0,0.0000,non_productive
pool1zcdptx4spapxquc0rpeu33ucc3x08g9wxsmm0qchqg0dgxrh6g7,2,516,0.0,0.0100,340,0,0.0000,non_productive
pool1d25d0c06al8geglarw7yd4nqh65nws82d7v04yrv2eec7rwcjlk,1,516,0.0,0.0100,340,0,0.0000,non_productive
pool1jrsmda62uar63wrndmdg3jupdtmmtsxmnqt66r3mm33wj2fd2yh,1,510,0.0,1.0000,340,0,0.0000,non_productive
pool1xn6rwtc6m7hnf66006uk3r0yp3yt5cq7u95esu3xg4mk52cva8w,2,510,0.0,0.0300,340,0,0.0000,non_productive
pool1qzg0lsft8d6zz5vytz5td3f383ra8f46zsdnsa93dgrg2nf7ckf,4,509,0.0,0.0100,340,0,0.0000,non_productive
pool193cdhdpaedcev7x6qps3eps7s4sh2v8k6v9yr4tc2ulujq4982d,2,507,0.0,0.0100,340,0,0.0000,non_productive
pool12mvua605f7w2gs90d580ywzyyf96je0y5q6zwcz2l76tcdqa8y9,1,507,0.0,0.0050,340,0,0.0000,non_productive
pool1rp466amdpse0gsmdkteqpqmnm5fl4v0q8juwwq4xagwygwzu8ln,1,507,0.0,0.0300,340,0,0.0000,non_productive
pool1kn059wyuuff0srprtvufv327th542l4c25e5hhcmwlsjymwr32d,3,505,0.0,0.0200,340,0,0.0000,non_productive
pool1vd9a6q0jknarhwfyg7mspplrgsxf8zsna7yjr7crrtqdwftl7yw,1,503,0.0,0.0100,340,0,0.0000,non_productive
pool106l8sgu50wpw3nmqkmhlgzl5cctw428ruem2rpwjklg46nprex0,2,502,0.0,0.0250,345,0,0.0000,non_productive
pool1jq3s8emkm332n7vd3n57amjzspvt3hygh4wqsyp33psugvw7zc0,7,502,0.0,0.0100,340,0,0.0000,non_productive
pool1lj9t0saaxejj6drmxefgejwuy47lx4ewwruwvn3uttyuw6f5389,3,501,0.0,0.0800,340,0,0.0000,non_productive
pool16q8rhnyj65mtfz8rvf38ernr0jlcr5gcdpjzv0wgtqvcc5yw7g7,2,501,0.0,0.0100,345,0,0.0000,non_productive
pool1rm8rza3ff0cape54ddjclwwm6a4g5wx604t3y9mdlysdz898f42,1,501,0.0,0.0400,340,0,0.0000,non_productive
pool1madkc465h6e9887ctj2adnky2t46km277wt3rs97hlzukzl4rx9,3,501,0.0,0.5000,340,0,0.0000,non_productive
pool1gsfu7c2ac6rh45dn836myms9flp99y0erppqez80nwehk9c70eu,1,501,0.0,0.0400,340,0,0.0000,non_productive
pool14ts4y6fpvxnc3e2aqwxqh5xskjyzlpzk6rexgyt3syh2vdgrv7a,1,500,0.0,0.0100,340,0,0.0000,non_productive
pool1hwnl625swgnlp5w7e8dqz0chlz3kl05tm2lawwy8xq2l5uz5h0y,1,500,0.0,0.0000,340,0,0.0000,non_productive
pool1zf7aswkv5ll0ej9fcg45jf6cqt2ee7tn3l2wq6zyx05t7a5srus,1,500,0.0,0.1000,340,0,0.0000,non_productive
pool1k7asvr2vd28jxw25fsh9pxckt5ykadhn8ua4x88vu39dzquvqvh,4,499,0.0,0.0180,340,0,0.0000,non_productive
pool18e48wynvkevefs0c5yuh705u6tpy0m4xflg506kp0r6vga9gkmr,1,498,0.0,0.0500,345,0,0.0000,non_productive
pool1qkvt06tjvd5mjf3yms9y6hp22uedn5ys6384pn8k3d4tz3d7j2z,1,497,0.0,0.0750,340,0,0.0000,non_productive
pool1u4708qd88n0ux2capce6gz6zcjvtwfsfpdu28h6kkh5yskg9eck,1,497,0.0,0.0000,340,0,0.0000,non_productive
pool1gvydgpt2nt6zchvt6fyc5h3w5g24nrrw54tskm0mkc6hqh4ye5n,1,497,0.0,0.0200,345,0,0.0000,non_productive
pool162szyrlrwes7qwy0za4ekufgyljfz0lac9t8h8svzale67n8vl4,1,497,0.0,0.0100,340,0,0.0000,non_productive
pool1h4g295xugk46jdyxv4m55y9rp9kln0k5hy8fyk2kaef5u3gmt8y,2,495,0.0,0.0300,340,0,0.0000,non_productive
pool1yze2j2m286u2evnsphkaz3uyx805wxrg9qqn9ftns43kypl45kq,1,495,0.0,0.0000,170,0,0.0000,non_productive
pool1ga8rg7snafqj5t24zf4xr8cz7tl576ett05qf93qhcamgmkqmj3,3,495,0.0,0.0050,340,0,0.0000,non_productive
pool1va0dv0map5dqhaj8pyc3rg0500drqs0m5smcxme6xghnc7ygmw8,3,491,0.0,1.0000,340,0,0.0000,non_productive
pool15em5uvfe8ujs3ny6ydcnynazvxhnk7dq9hu8zp4qf5jmknx32jn,46,486,0.0,0.9900,340,0,0.0000,non_productive
pool186wnrzw2zq20wt6p9aer6z33vqgv4xaxm6445fa4g4wr559e0j8,2,474,0.0,0.0010,340,0,0.0000,non_productive
pool18aklqwussc7j6y9nap8vxst4ht8s6sv76ge9799rzv3lcrau7yg,5,473,0.0,0.0000,340,0,0.0000,non_productive
pool1uhdcmcn36vq8kk3207tqjwp90t0nwr49pc498wh5vxmgqyr78d5,4,470,0.0,0.0000,170,0,0.0000,non_productive
pool1ng0wg25mkdkcmryzh5dcw70p0462z7svegxr9c7d2k5cqf9tt2k,2,467,0.0,0.0000,340,0,0.0000,non_productive
pool1cy77h3wzf5z9ea0z66wr8luczcp2u4wchhkejkndjvyrvyvqauj,17,466,0.0,0.0000,340,0,0.0000,non_productive
pool13am73gpq93hrngwpnlz34cwcytuykpytxtkz9srmrq3x6x8qlsu,4,465,0.0,0.0000,340,0,0.0000,non_productive
pool175p7tqqgmduq6r5ad7jca2c4jz6tp3rslz7jffx7zru3cakdmt2,2,464,0.0,0.0150,340,0,0.0000,non_productive
pool1rglej4fkg4l99e5agyxsd5w977n5u7chq8wrpwsgmr80292fw65,4,460,0.0,0.0200,340,0,0.0000,non_productive
pool1p86vmfhr4xnerm4kjltlhxrpzaeqjg30h7p8f6h279ulcty9n7e,1,458,0.0,0.0000,340,0,0.0000,non_productive
pool1futpazj04ukh0754m6wexrr9gdezmrl6e0pksyhpc9gjql44l0y,3,458,0.0,0.0000,345,0,0.0000,non_productive
pool1hy08gpvzkutxkg3ccxwmkzqaun9cd0styl4dtpqp2yxq2rjxehj,7,452,0.0,0.0750,340,0,0.0000,non_productive
pool1dsvkdd2t3wnn3mrm27q0572zl2z36lkw3cl2cf4z0c24vad28v2,3,451,0.0,0.0750,340,0,0.0000,non_productive
pool14exgv53wem2jwutrqpsdxtrl4hweefymltq02xt72z60x8ge4qf,3,450,0.0,0.0200,340,0,0.0000,non_productive
pool1ujpy2536jz3x9gje5d5vuadzcpadl7pwrcsgq4laestu7mrs9hp,1,444,0.0,0.0500,345,0,0.0000,non_productive
pool1q42574l9xer3khqpshk8w2vc6md6zlah7493fp6zzv9mqurmufx,2,429,0.0,0.0150,340,0,0.0000,non_productive
pool1syt2h0690xyjhkr5mntv868xgl82m407e83e4sznaucpkr0lg85,104,426,0.0,0.0200,345,0,0.0000,non_productive
pool1l6946mnu54f6v0we4xzra8kwm68ch7fphhxvgytd0m4lzk3pats,4,420,0.0,0.0300,340,0,0.0000,non_productive
pool1a9fmzl8m8ql8kk5s8cgxf0ny4c06v2540977gps5mjunwvk5zc0,4,420,0.0,0.1500,345,0,0.0000,non_productive
pool1repwaml372lx5kf3yw7568yhefa4d60r2d07un5gmykyv57ejxq,4,420,0.0,0.0000,340,0,0.0000,non_productive
pool1th8afnzy79jerwjg0cqgm3y4xz5pfphtfkggyqw0htz8ssujvf5,2,417,0.0,0.0200,345,0,0.0000,non_productive
pool1wr5ky4r3hz6hxenllvxpuncg7jya8gv89jta03059w9eqqjy6c6,5,414,0.0,0.0000,340,0,0.0000,non_productive
pool1zx0lmhdymz23e702clzyywdw522nh66eqaseaye8sue3cyfzkar,3,413,0.0,0.0400,345,0,0.0000,non_productive
pool1kdr3lv2e7h5tx3gp3fwrpxhaj8cxh7v422uwj84enqxf6j5flj7,9,400,0.0,0.0000,340,0,0.0000,non_productive
pool1pmcgmdd2984nzs2azxmau9umr49sqf3sr0kgphhra6yfg67nt00,2,398,0.0,0.0200,345,0,0.0000,non_productive
pool18243r3ncukrk54jrx3mnr2k6lvu30dy7y6uj252cyldhqze7qe3,2,391,0.0,0.0500,340,0,0.0000,non_productive
pool1u6etszaexv9v4lrf8r5xtjk2rc8wqq9waq9akrn7l5az6tm6u7m,2,387,0.0,0.0100,340,0,0.0000,non_productive
pool1sjrfgg0z0su3gun5xdsj5kvl34m5el3zf6mkaffukg9ucc0q4zc,2,385,0.0,0.0100,340,0,0.0000,non_productive
pool1jwgt6tydz6f4kw7la2hxxqwzq0m8spj3reyju08nm07xjnlg3d0,6,381,0.0,0.0750,340,0,0.0000,non_productive
pool1yzu4lp7f8ua7negffj8mmwfylx4ckhsu00a4gtf630rlcwnl7gd,9,380,0.0,0.2000,340,0,0.0000,non_productive
pool1qelp62ghdjald2mfsmfd4k82y0rnd2e8udypc8vu58fwkpaceml,3,379,0.0,0.0150,225,0,0.0000,non_productive
pool15jghwj2w3ag0yxh45w0a8d2aexlrhp3ce3gefm4ap07ssehz8qj,2,377,0.0,1.0000,170,0,0.0000,non_productive
pool1ylhh4u260wz52zpct0ce8txh8alm0zmjaf4fn69yz09xs68y70v,2,377,0.0,0.0750,340,0,0.0000,non_productive
pool1rfwfql54dxqe2f3pht7c8xztq9c5wncdhcp542nk76dcgshtvdk,2,377,0.0,0.0100,340,0,0.0000,non_productive
pool1x0pr0y3hzlju5gxera9zt8fnxgzmqa4dqhm0wwu8ympxz37dwqw,4,371,0.0,0.0300,340,0,0.0000,non_productive
pool1ka8q6my2a5fennpr2nmrj5yzma27d2fkev8lmpfq90kxzjszwgm,4,367,0.0,0.0200,345,0,0.0000,non_productive
pool10p7hdyghmkfuuxep4slslvjs2fk0hechqwadc2348e6g2x8hta6,3,361,0.0,0.1500,345,0,0.0000,non_productive
pool1sk6jvl4u8m4peddwqxzslgt82n57qy0rug2j0jfzkrjvy9f5mw6,1,357,0.0,0.0200,340,0,0.0000,non_productive
pool1npdsmx25352qzj33rk2mtvc6u7c339qs0vv7gy43t7kpcapw95d,5,351,0.0,0.0190,340,0,0.0000,non_productive
pool12t3wyzzmg5ms5tzz7w6evedrf7mh07m875r6dfk8xpmgzjc3d9g,2,348,0.0,0.1500,345,0,0.0000,non_productive
pool173f5kzeuz485kshvga3t7un8u699w2rgn77apjx078xd73kzj6y,1,348,0.0,0.0100,340,0,0.0000,non_productive
pool1g2htk67ngtrw5mz6npgu3tugmcuqfgu0lxm8m26d7x79w75xupn,10,347,0.0,0.0000,340,0,0.0000,non_productive
pool1gw25vftc9nnqqgld043k2fsjsm76rkkcy2xjzqdm268cvlf698l,2,344,0.0,0.0000,170,0,0.0000,non_productive
pool1myw0304x7q2zuk24pzmf2rwwcwlh9p29pnj257zzjcd9j29s4xl,1,340,0.0,0.0100,400,0,0.0000,non_productive
pool1j9qrcwg28mgsu38p5jkrwpthff5pmm5wdpprghg2xrvfyfcm5ls,6,337,0.0,0.0050,340,0,0.0000,non_productive
pool1s4ve6tap62x9khdvhkk9f8fj74ks5txuygsnu7wkujk3jd2c0jh,6,326,0.0,0.0000,340,0,0.0000,non_productive
pool1ax6nusmcp8h8alsqmueqvxu46h37fmvfyr2y6w9l6486cy2rq06,1,322,0.0,0.0100,340,0,0.0000,non_productive
pool1c39qg80pu8596huf5kh6cmfuxp8yzxz4kfqc4csfz7xdcwfwcnc,4,314,0.0,0.0750,340,0,0.0000,non_productive
pool1mzn7a7h4ghv35d7hm7lepzcc8vkwq38qajnnuqalc60mkl0recn,13,314,0.0,0.0500,340,0,0.0000,non_productive
pool14gzj8a99u43j2gu3z0wcyedvdca27m2lx7msqxywl3lrcyrvmys,1,313,0.0,0.0000,340,0,0.0000,non_productive
pool1vxpu476qrulzkk2u97emkfskmc2jx4mzznvupw0zf5206nx35vl,1,308,0.0,0.0200,340,0,0.0000,non_productive
pool1k93a7tazk6uhy0pe26pau9hthyn9kmtdcdl9er5kw9w82fl5j2w,2,307,0.0,0.0100,345,0,0.0000,non_productive
pool1cj6js4ae570qqgssp5qr83zla0775u35fyxytk8j240uy2aca2q,5,305,0.0,0.0100,340,0,0.0000,non_productive
pool1zx293a3jpjh9sln53uhlc34ccnppl6sze22rrcmt04enzapl935,1,301,0.0,0.0050,345,0,0.0000,non_productive
pool1fu6cvwqamrfxkzc0pjsmd7mqazfqh558sckequqj3ckvgyyg5ta,1,300,0.0,0.0200,345,0,0.0000,non_productive
pool1cwc8jnc89xnd0qlyl4tp9gu2uf6jxhc2xay9xqdwt88s66a5yzx,8,297,0.0,0.0109,340,0,0.0000,non_productive
pool1wp0yez530qyyxu6nzeej9m9f2sma2w4r54hkw7dfewtts7qqvwc,3,297,0.0,0.0100,340,0,0.0000,non_productive
pool1kveecu8hx4dk8pe9rmv4q4tjwr9xmq30nacu2pafeljhypcn4wt,2,295,0.0,0.0250,340,0,0.0000,non_productive
pool10ez5uusmzx7ep6pee6hmqr79z5ee0lhgzdelzgptexh9xq3ar4e,3,291,0.0,0.0300,340,0,0.0000,non_productive
pool1zd5jmdvhgcqja28at800tle5qltucce5979x3jgdv0g9qcmw268,2,282,0.0,0.0100,340,0,0.0000,non_productive
pool1rq6c8ntlsh2xl3le0utg4fpxqhag7fdlpzdykcld7dh9gtz8fxt,7,274,0.0,0.0050,340,0,0.0000,non_productive
pool18dqp26atwr6rd7z6suxjmguqy8zym5a3tgtveuazqsjwyeafrz6,1,267,0.0,0.0180,345,0,0.0000,non_productive
pool1v2u8x73efaa7vlc342jdd4pdvdp9vmmgacc97tty6cljxrtxpse,3,259,0.0,0.0350,340,0,0.0000,non_productive
pool1tlgwdlde3v5aq3vlm7pk8l37tydmjjhucsf0g84xwjtwvwfsmhm,7,255,0.0,0.0200,345,0,0.0000,non_productive
pool13lswc5y4zycu9u63ktssp6rnczt97fy54cqk4s2ehwjawg5tlh6,1,250,0.0,0.0040,340,0,0.0000,non_productive
pool10pmpya78vv23pngluf7hwpg9lerepmqdmdu47huf5vsskt56wzq,3,247,0.0,0.0150,340,0,0.0000,non_productive
pool1nlv8mxyx5juqe5aua9tplr5j9ar4wy950zlya3ul94wkgqmf9z0,1,245,0.0,0.0100,340,0,0.0000,non_productive
pool1ap0mx7frdu2mhk6f8rp3psy6wkd8t560dgh0cwnlxxfswtqjg9v,1,245,0.0,0.0000,340,0,0.0000,non_productive
pool16az8esp0qgrt3vwnpqmn2n2z3h7nexrhm4qn8xrr4sds6tj0dxa,2,244,0.0,0.0500,340,0,0.0000,non_productive
pool1k7ku4sqvepztwqfvqj7wjadcsw96mancwyf8spty9tm0jfnwls9,5,241,0.0,0.0100,340,0,0.0000,non_productive
pool16ga833sw8tzuvv83gq2gp6zyuwhj3lka4nevnauj5grpuq8y2al,3,233,0.0,1.0000,345,0,0.0000,non_productive
pool1q8xqp4w6yzt3z7wd7359ywn6xfke2qj249gyxtru684ruk8kazv,2,233,0.0,0.0000,340,0,0.0000,non_productive
pool1llknxwa7zzugc52mnv3lpxgh7az8wnqylrxxfqhzzm9e2eufug3,5,229,0.0,0.2000,340,0,0.0000,non_productive
pool1ysnxzyr2ck49pxafgq52tt8wzdhpcsqw3jxdftf7u2whgtmry3k,4,222,0.0,0.1500,345,0,0.0000,non_productive
pool1g637quu9s4v8e30s8y2jg8zfejsne9s8mg985q62y8jfu4khtqg,2,221,0.0,0.0000,340,0,0.0000,non_productive
pool1gwljutrkqx7km7ec2e8u93y0tvd8w07mgz2aaeqj75h9q7tntmq,5,221,0.1,0.0750,340,0,0.0000,non_productive
pool1eeflu4eaztffgd33enpsfh4nkta6t5qk662nddqqhjyrgdgmkc5,4,219,0.0,0.0200,345,0,0.0000,non_productive
pool12zgtcv0cu5caet8y2tna9l0jhthr46zpwh49dh0g4ew05st2t2w,3,219,0.0,0.0150,340,0,0.0000,non_productive
pool1snauzgh8r7tww3emfmdt58dt4hpvyjc23j0nj3h0ql2wwzgdkp9,2,218,0.0,0.0000,340,0,0.0000,non_productive
